Date,Year,Month,Latitude,Longitude,chlor_a_mg_m3,spm_mg_L,turbidity_FNU,Transect
2026-11-15,2026,11,40.85,39.3375,1.139,4.295,0.689,Grid_A
2026-11-15,2026,11,40.85,39.42344,1.056,4.185,0.704,Grid_A
2026-11-15,2026,11,40.85,39.50937,1.117,3.823,0.693,Grid_A
2026-11-15,2026,11,40.85,39.59531,1.129,4.414,0.711,Grid_A
2026-11-15,2026,11,40.85,39.68125,1.008,4.49,0.729,Grid_A
2026-11-15,2026,11,40.85,39.76719,1.084,4.233,0.718,Grid_A
2026-11-15,2026,11,40.85,39.85312,1.038,4.144,0.73,Grid_A
2026-11-15,2026,11,40.85,39.93906,1.127,4.243,0.684,Grid_A
2026-11-15,2026,11,40.85,40.025,1.051,4.445,0.687,Grid_A
2026-11-15,2026,11,40.85,40.11094,1.141,4.327,0.729,Grid_A
2026-11-15,2026,11,40.85,40.19687,1.063,4.551,0.739,Grid_A
2026-11-15,2026,11,40.85,40.28281,1.029,4.312,0.722,Grid_A
2026-11-15,2026,11,40.85,40.36875,1.079,4.636,0.714,Grid_A
2026-11-15,2026,11,40.85,40.45469,1.132,4.573,0.729,Grid_A
2026-11-15,2026,11,40.85,40.54062,1.137,4.183,0.733,Grid_A
2026-11-15,2026,11,40.85,40.62656,1.079,4.483,0.726,Grid_A
2026-11-15,2026,11,40.85,40.7125,1.116,4.52,0.745,Grid_A
2026-11-15,2026,11,40.85,40.79844,1.124,4.647,0.713,Grid_A
2026-11-15,2026,11,40.85,40.88437,1.141,4.244,0.678,Grid_A
2026-11-15,2026,11,40.85,40.97031,1.203,4.373,0.739,Grid_A
2026-11-15,2026,11,40.85,41.05625,1.053,4.484,0.759,Grid_A
2026-11-15,2026,11,40.85,41.14219,1.141,4.347,0.746,Grid_A
2026-11-15,2026,11,40.85,41.22812,1.149,4.65,0.763,Grid_A
2026-11-15,2026,11,40.85,41.31406,1.168,4.595,0.798,Grid_A
2026-11-15,2026,11,40.85,41.4,1.13,4.77,0.784,Grid_A
2026-11-15,2026,11,40.88382,35.9,0.878,3.959,0.574,Grid_A
2026-11-15,2026,11,40.88382,35.98594,0.907,3.8,0.598,Grid_A
2026-11-15,2026,11,40.88382,36.07187,0.888,3.904,0.591,Grid_A
2026-11-15,2026,11,40.88382,36.15781,0.995,3.786,0.629,Grid_A
2026-11-15,2026,11,40.88382,36.24375,0.973,3.92,0.635,Grid_A
2026-11-15,2026,11,40.88382,36.32969,1.038,3.899,0.587,Grid_A
2026-11-15,2026,11,40.88382,36.41562,0.981,3.67,0.577,Grid_A
2026-11-15,2026,11,40.88382,36.50156,1.02,4.083,0.591,Grid_A
2026-11-15,2026,11,40.88382,36.5875,1.096,3.707,0.631,Grid_A
2026-11-15,2026,11,40.88382,36.67344,0.943,4.353,0.605,Grid_A
2026-11-15,2026,11,40.88382,36.75937,0.966,3.649,0.674,Grid_A
2026-11-15,2026,11,40.88382,36.84531,0.957,4.121,0.625,Grid_A
2026-11-15,2026,11,40.88382,36.93125,0.963,3.594,0.622,Grid_A
2026-11-15,2026,11,40.88382,37.01719,0.977,4.117,0.685,Grid_A
2026-11-15,2026,11,40.88382,37.10312,1.017,4.239,0.626,Grid_A
2026-11-15,2026,11,40.88382,37.18906,0.943,4.026,0.619,Grid_A
2026-11-15,2026,11,40.88382,37.275,0.996,3.997,0.598,Grid_A
2026-11-15,2026,11,40.88382,37.36094,1.053,4.081,0.635,Grid_A
2026-11-15,2026,11,40.88382,37.44687,0.961,4.029,0.625,Grid_A
2026-11-15,2026,11,40.88382,37.53281,0.961,4.17,0.638,Grid_A
2026-11-15,2026,11,40.88382,37.61875,1.042,4.08,0.656,Grid_A
2026-11-15,2026,11,40.88382,37.70469,1.019,4.243,0.635,Grid_A
2026-11-15,2026,11,40.88382,37.79062,1.055,3.944,0.66,Grid_A
2026-11-15,2026,11,40.88382,37.87656,0.974,4.17,0.685,Grid_A
2026-11-15,2026,11,40.88382,37.9625,1.048,4.42,0.658,Grid_A
2026-11-15,2026,11,40.88382,38.04844,1.066,4.084,0.657,Grid_A
2026-11-15,2026,11,40.88382,38.13437,1.038,4.406,0.658,Grid_A
2026-11-15,2026,11,40.88382,38.22031,1.064,4.296,0.683,Grid_A
2026-11-15,2026,11,40.88382,38.30625,1.006,4.187,0.676,Grid_A
2026-11-15,2026,11,40.88382,38.39219,1.057,4.117,0.649,Grid_A
2026-11-15,2026,11,40.88382,38.47812,0.961,4.442,0.708,Grid_A
2026-11-15,2026,11,40.88382,38.56406,0.97,4.322,0.678,Grid_A
2026-11-15,2026,11,40.88382,38.65,1.102,4.278,0.704,Grid_A
2026-11-15,2026,11,40.88382,38.73594,1.04,4.197,0.713,Grid_A
2026-11-15,2026,11,40.88382,38.82187,1.103,4.095,0.725,Grid_A
2026-11-15,2026,11,40.88382,38.90781,1.025,3.896,0.7,Grid_A
2026-11-15,2026,11,40.88382,38.99375,1.088,4.074,0.653,Grid_A
2026-11-15,2026,11,40.88382,39.07969,1.051,4.265,0.74,Grid_A
2026-11-15,2026,11,40.88382,39.16562,1.075,4.552,0.714,Grid_A
2026-11-15,2026,11,40.88382,39.25156,1.14,4.241,0.71,Grid_A
2026-11-15,2026,11,40.88382,39.3375,1.018,4.595,0.743,Grid_A
2026-11-15,2026,11,40.88382,39.42344,1.119,4.422,0.681,Grid_A
2026-11-15,2026,11,40.88382,39.50937,1.084,4.326,0.745,Grid_A
2026-11-15,2026,11,40.88382,39.59531,1.074,4.386,0.779,Grid_A
2026-11-15,2026,11,40.88382,39.68125,1.127,4.704,0.715,Grid_A
2026-11-15,2026,11,40.88382,39.76719,1.054,4.717,0.768,Grid_A
2026-11-15,2026,11,40.88382,39.85312,1.05,4.414,0.711,Grid_A
2026-11-15,2026,11,40.88382,39.93906,1.124,4.749,0.728,Grid_A
2026-11-15,2026,11,40.88382,40.025,1.094,4.154,0.716,Grid_A
2026-11-15,2026,11,40.88382,40.11094,1.172,4.658,0.767,Grid_A
2026-11-15,2026,11,40.88382,40.19687,1.101,4.519,0.747,Grid_A
2026-11-15,2026,11,40.88382,40.28281,1.132,4.863,0.733,Grid_A
2026-11-15,2026,11,40.88382,40.36875,1.117,4.443,0.704,Grid_A
2026-11-15,2026,11,40.88382,40.45469,1.162,4.965,0.775,Grid_A
2026-11-15,2026,11,40.88382,40.54062,1.138,5.001,0.771,Grid_A
2026-11-15,2026,11,40.88382,40.62656,1.165,4.672,0.77,Grid_A
2026-11-15,2026,11,40.88382,40.7125,1.131,4.824,0.738,Grid_A
2026-11-15,2026,11,40.88382,40.79844,1.156,4.501,0.781,Grid_A
2026-11-15,2026,11,40.88382,40.88437,1.239,4.826,0.801,Grid_A
2026-11-15,2026,11,40.88382,40.97031,1.182,4.235,0.771,Grid_A
2026-11-15,2026,11,40.88382,41.05625,1.168,4.296,0.771,Grid_A
2026-11-15,2026,11,40.88382,41.14219,1.15,4.482,0.757,Grid_A
2026-11-15,2026,11,40.88382,41.22812,1.21,4.026,0.791,Grid_A
2026-11-15,2026,11,40.88382,41.31406,1.207,4.751,0.822,Grid_A
2026-11-15,2026,11,40.88382,41.4,1.146,4.589,0.79,Grid_A
2026-11-15,2026,11,40.91765,35.9,0.946,3.867,0.605,Grid_A
2026-11-15,2026,11,40.91765,35.98594,0.933,3.828,0.585,Grid_A
2026-11-15,2026,11,40.91765,36.07187,0.985,3.81,0.585,Grid_A
2026-11-15,2026,11,40.91765,36.15781,0.929,4.065,0.636,Grid_A
2026-11-15,2026,11,40.91765,36.24375,1.005,4.081,0.635,Grid_A
2026-11-15,2026,11,40.91765,36.32969,0.976,4.143,0.636,Grid_A
2026-11-15,2026,11,40.91765,36.41562,0.953,3.851,0.662,Grid_A
2026-11-15,2026,11,40.91765,36.50156,0.99,4.29,0.604,Grid_A
2026-11-15,2026,11,40.91765,36.5875,0.972,3.819,0.651,Grid_A
2026-11-15,2026,11,40.91765,36.67344,0.968,3.997,0.687,Grid_A
2026-11-15,2026,11,40.91765,36.75937,1.022,4.253,0.611,Grid_A
2026-11-15,2026,11,40.91765,36.84531,0.925,4.33,0.588,Grid_A
2026-11-15,2026,11,40.91765,36.93125,0.982,3.988,0.624,Grid_A
2026-11-15,2026,11,40.91765,37.01719,0.988,3.953,0.62,Grid_A
2026-11-15,2026,11,40.91765,37.10312,1.019,4.392,0.61,Grid_A
2026-11-15,2026,11,40.91765,37.18906,1.021,4.301,0.668,Grid_A
2026-11-15,2026,11,40.91765,37.275,1.007,4.087,0.678,Grid_A
2026-11-15,2026,11,40.91765,37.36094,1.033,3.842,0.657,Grid_A
2026-11-15,2026,11,40.91765,37.44687,1.025,4.016,0.66,Grid_A
2026-11-15,2026,11,40.91765,37.53281,1.046,4.083,0.675,Grid_A
2026-11-15,2026,11,40.91765,37.61875,0.99,4.015,0.687,Grid_A
2026-11-15,2026,11,40.91765,37.70469,1.08,4.04,0.699,Grid_A
2026-11-15,2026,11,40.91765,37.79062,1.036,3.848,0.642,Grid_A
2026-11-15,2026,11,40.91765,37.87656,1.065,3.98,0.666,Grid_A
2026-11-15,2026,11,40.91765,37.9625,1.04,4.409,0.689,Grid_A
2026-11-15,2026,11,40.91765,38.04844,1.11,4.17,0.69,Grid_A
2026-11-15,2026,11,40.91765,38.13437,1.069,4.49,0.717,Grid_A
2026-11-15,2026,11,40.91765,38.22031,1.037,4.491,0.671,Grid_A
2026-11-15,2026,11,40.91765,38.30625,1.054,4.476,0.721,Grid_A
2026-11-15,2026,11,40.91765,38.39219,1.084,4.407,0.698,Grid_A
2026-11-15,2026,11,40.91765,38.47812,1.086,4.841,0.725,Grid_A
2026-11-15,2026,11,40.91765,38.56406,1.083,4.144,0.685,Grid_A
2026-11-15,2026,11,40.91765,38.65,1.058,4.614,0.686,Grid_A
2026-11-15,2026,11,40.91765,38.73594,1.1,4.47,0.722,Grid_A
2026-11-15,2026,11,40.91765,38.82187,1.069,4.34,0.691,Grid_A
2026-11-15,2026,11,40.91765,38.90781,1.106,4.458,0.692,Grid_A
2026-11-15,2026,11,40.91765,38.99375,1.094,5.172,0.717,Grid_A
2026-11-15,2026,11,40.91765,39.07969,1.155,3.985,0.718,Grid_A
2026-11-15,2026,11,40.91765,39.16562,1.13,4.519,0.712,Grid_A
2026-11-15,2026,11,40.91765,39.25156,1.094,4.727,0.785,Grid_A
2026-11-15,2026,11,40.91765,39.3375,1.141,4.443,0.729,Grid_A
2026-11-15,2026,11,40.91765,39.42344,1.093,4.385,0.734,Grid_A
2026-11-15,2026,11,40.91765,39.50937,1.095,4.332,0.762,Grid_A
2026-11-15,2026,11,40.91765,39.59531,1.126,4.458,0.748,Grid_A
2026-11-15,2026,11,40.91765,39.68125,1.074,4.49,0.764,Grid_A
2026-11-15,2026,11,40.91765,39.76719,1.135,4.512,0.758,Grid_A
2026-11-15,2026,11,40.91765,39.85312,1.116,4.429,0.749,Grid_A
2026-11-15,2026,11,40.91765,39.93906,1.14,4.704,0.714,Grid_A
2026-11-15,2026,11,40.91765,40.025,1.133,4.662,0.712,Grid_A
2026-11-15,2026,11,40.91765,40.11094,1.097,4.769,0.797,Grid_A
2026-11-15,2026,11,40.91765,40.19687,1.067,4.88,0.719,Grid_A
2026-11-15,2026,11,40.91765,40.28281,1.192,4.651,0.751,Grid_A
2026-11-15,2026,11,40.91765,40.36875,1.154,4.52,0.785,Grid_A
2026-11-15,2026,11,40.91765,40.45469,1.138,3.965,0.755,Grid_A
2026-11-15,2026,11,40.91765,40.54062,1.154,4.954,0.787,Grid_A
2026-11-15,2026,11,40.91765,40.62656,1.192,4.576,0.8,Grid_A
2026-11-15,2026,11,40.91765,40.7125,1.183,4.443,0.812,Grid_A
2026-11-15,2026,11,40.91765,40.79844,1.17,4.727,0.78,Grid_A
2026-11-15,2026,11,40.91765,40.88437,1.119,4.923,0.798,Grid_A
2026-11-15,2026,11,40.91765,40.97031,1.187,4.827,0.799,Grid_A
2026-11-15,2026,11,40.91765,41.05625,1.156,5.041,0.812,Grid_A
2026-11-15,2026,11,40.91765,41.14219,1.178,4.812,0.756,Grid_A
2026-11-15,2026,11,40.91765,41.22812,1.095,4.78,0.835,Grid_A
2026-11-15,2026,11,40.91765,41.31406,1.15,4.734,0.782,Grid_A
2026-11-15,2026,11,40.91765,41.4,1.13,4.699,0.816,Grid_A
2026-11-15,2026,11,40.95147,35.9,0.954,3.951,0.607,Grid_A
2026-11-15,2026,11,40.95147,35.98594,0.986,4.15,0.579,Grid_A
2026-11-15,2026,11,40.95147,36.07187,0.95,4.068,0.64,Grid_A
2026-11-15,2026,11,40.95147,36.15781,0.989,4.265,0.597,Grid_A
2026-11-15,2026,11,40.95147,36.24375,1.004,4.525,0.636,Grid_A
2026-11-15,2026,11,40.95147,36.32969,0.994,4.232,0.625,Grid_A
2026-11-15,2026,11,40.95147,36.41562,0.956,4.154,0.6,Grid_A
2026-11-15,2026,11,40.95147,36.50156,1.013,4.269,0.605,Grid_A
2026-11-15,2026,11,40.95147,36.5875,1.007,4.127,0.685,Grid_A
2026-11-15,2026,11,40.95147,36.67344,1.057,4.353,0.681,Grid_A
2026-11-15,2026,11,40.95147,36.75937,0.993,4.251,0.648,Grid_A
2026-11-15,2026,11,40.95147,36.84531,0.971,4.229,0.655,Grid_A
2026-11-15,2026,11,40.95147,36.93125,1.006,4.215,0.662,Grid_A
2026-11-15,2026,11,40.95147,37.01719,1.054,4.124,0.631,Grid_A
2026-11-15,2026,11,40.95147,37.10312,1.049,4.426,0.675,Grid_A
2026-11-15,2026,11,40.95147,37.18906,0.979,4.243,0.677,Grid_A
2026-11-15,2026,11,40.95147,37.275,0.986,4.13,0.669,Grid_A
2026-11-15,2026,11,40.95147,37.36094,1.079,4.342,0.662,Grid_A
2026-11-15,2026,11,40.95147,37.44687,1.027,4.178,0.669,Grid_A
2026-11-15,2026,11,40.95147,37.53281,1.068,3.941,0.715,Grid_A
2026-11-15,2026,11,40.95147,37.61875,1.13,4.372,0.664,Grid_A
2026-11-15,2026,11,40.95147,37.70469,1.092,4.409,0.675,Grid_A
2026-11-15,2026,11,40.95147,37.79062,1.01,4.286,0.696,Grid_A
2026-11-15,2026,11,40.95147,37.87656,1.088,4.438,0.706,Grid_A
2026-11-15,2026,11,40.95147,37.9625,1.042,4.567,0.693,Grid_A
2026-11-15,2026,11,40.95147,38.04844,1.133,4.279,0.711,Grid_A
2026-11-15,2026,11,40.95147,38.13437,1.15,4.632,0.723,Grid_A
2026-11-15,2026,11,40.95147,38.22031,1.078,4.448,0.703,Grid_A
2026-11-15,2026,11,40.95147,38.30625,1.047,4.145,0.726,Grid_A
2026-11-15,2026,11,40.95147,38.39219,1.012,4.596,0.706,Grid_A
2026-11-15,2026,11,40.95147,38.47812,1.038,4.761,0.68,Grid_A
2026-11-15,2026,11,40.95147,38.56406,1.053,4.38,0.723,Grid_A
2026-11-15,2026,11,40.95147,38.65,1.059,4.8,0.688,Grid_A
2026-11-15,2026,11,40.95147,38.73594,1.25,4.31,0.8,Grid_A
2026-11-15,2026,11,40.95147,38.82187,1.134,4.514,0.735,Grid_A
2026-11-15,2026,11,40.95147,38.90781,1.078,4.62,0.714,Grid_A
2026-11-15,2026,11,40.95147,38.99375,1.125,4.601,0.711,Grid_A
2026-11-15,2026,11,40.95147,39.07969,1.118,4.652,0.72,Grid_A
2026-11-15,2026,11,40.95147,39.16562,1.087,4.695,0.769,Grid_A
2026-11-15,2026,11,40.95147,39.25156,1.102,4.793,0.774,Grid_A
2026-11-15,2026,11,40.95147,39.3375,1.163,4.704,0.725,Grid_A
2026-11-15,2026,11,40.95147,39.42344,1.15,4.596,0.764,Grid_A
2026-11-15,2026,11,40.95147,39.50937,1.093,4.529,0.736,Grid_A
2026-11-15,2026,11,40.95147,39.59531,1.068,4.545,0.731,Grid_A
2026-11-15,2026,11,40.95147,39.68125,1.147,4.464,0.744,Grid_A
2026-11-15,2026,11,40.95147,39.76719,1.128,5.053,0.746,Grid_A
2026-11-15,2026,11,40.95147,39.85312,1.076,4.443,0.745,Grid_A
2026-11-15,2026,11,40.95147,39.93906,1.109,5.18,0.794,Grid_A
2026-11-15,2026,11,40.95147,40.025,1.126,5.104,0.757,Grid_A
2026-11-15,2026,11,40.95147,40.11094,1.125,4.653,0.802,Grid_A
2026-11-15,2026,11,40.95147,40.19687,1.142,5.063,0.79,Grid_A
2026-11-15,2026,11,40.95147,40.28281,1.185,4.412,0.74,Grid_A
2026-11-15,2026,11,40.95147,40.36875,1.085,4.704,0.747,Grid_A
2026-11-15,2026,11,40.95147,40.45469,1.205,4.764,0.804,Grid_A
2026-11-15,2026,11,40.95147,40.54062,1.139,4.982,0.742,Grid_A
2026-11-15,2026,11,40.95147,40.62656,1.16,4.932,0.809,Grid_A
2026-11-15,2026,11,40.95147,40.7125,1.153,4.503,0.823,Grid_A
2026-11-15,2026,11,40.95147,40.79844,1.154,4.799,0.856,Grid_A
2026-11-15,2026,11,40.95147,40.88437,1.177,4.77,0.79,Grid_A
2026-11-15,2026,11,40.95147,40.97031,1.202,4.724,0.82,Grid_A
2026-11-15,2026,11,40.95147,41.05625,1.224,4.884,0.835,Grid_A
2026-11-15,2026,11,40.95147,41.14219,1.18,4.778,0.772,Grid_A
2026-11-15,2026,11,40.95147,41.22812,1.197,4.989,0.841,Grid_A
2026-11-15,2026,11,40.95147,41.31406,1.225,5.358,0.805,Grid_A
2026-11-15,2026,11,40.95147,41.4,1.208,4.821,0.846,Grid_A
2026-11-15,2026,11,40.98529,35.9,0.942,4.279,0.611,Grid_A
2026-11-15,2026,11,40.98529,35.98594,1.013,4.351,0.594,Grid_A
2026-11-15,2026,11,40.98529,36.07187,0.932,4.171,0.639,Grid_A
2026-11-15,2026,11,40.98529,36.15781,0.978,4.043,0.617,Grid_A
2026-11-15,2026,11,40.98529,36.24375,1.006,3.959,0.651,Grid_A
2026-11-15,2026,11,40.98529,36.32969,0.974,4.082,0.675,Grid_A
2026-11-15,2026,11,40.98529,36.41562,1.038,3.981,0.626,Grid_A
2026-11-15,2026,11,40.98529,36.50156,1.035,3.908,0.688,Grid_A
2026-11-15,2026,11,40.98529,36.5875,1.012,4.093,0.655,Grid_A
2026-11-15,2026,11,40.98529,36.67344,1.065,3.796,0.683,Grid_A
2026-11-15,2026,11,40.98529,36.75937,1.062,4.173,0.659,Grid_A
2026-11-15,2026,11,40.98529,36.84531,1.023,4.398,0.645,Grid_A
2026-11-15,2026,11,40.98529,36.93125,1.02,4.245,0.684,Grid_A
2026-11-15,2026,11,40.98529,37.01719,1.131,4.132,0.672,Grid_A
2026-11-15,2026,11,40.98529,37.10312,0.997,4.195,0.646,Grid_A
2026-11-15,2026,11,40.98529,37.18906,0.97,4.544,0.685,Grid_A
2026-11-15,2026,11,40.98529,37.275,1.038,4.146,0.677,Grid_A
2026-11-15,2026,11,40.98529,37.36094,0.992,4.33,0.691,Grid_A
2026-11-15,2026,11,40.98529,37.44687,1.02,4.198,0.673,Grid_A
2026-11-15,2026,11,40.98529,37.53281,1.077,4.404,0.649,Grid_A
2026-11-15,2026,11,40.98529,37.61875,1.077,4.486,0.697,Grid_A
2026-11-15,2026,11,40.98529,37.70469,1.117,4.396,0.706,Grid_A
2026-11-15,2026,11,40.98529,37.79062,1.074,4.581,0.693,Grid_A
2026-11-15,2026,11,40.98529,37.87656,1.033,4.614,0.724,Grid_A
2026-11-15,2026,11,40.98529,37.9625,1.113,4.517,0.663,Grid_A
2026-11-15,2026,11,40.98529,38.04844,1.072,4.454,0.738,Grid_A
2026-11-15,2026,11,40.98529,38.13437,1.111,4.584,0.659,Grid_A
2026-11-15,2026,11,40.98529,38.22031,1.039,4.403,0.705,Grid_A
2026-11-15,2026,11,40.98529,38.30625,1.082,4.786,0.736,Grid_A
2026-11-15,2026,11,40.98529,38.39219,1.042,4.338,0.697,Grid_A
2026-11-15,2026,11,40.98529,38.47812,1.078,4.679,0.747,Grid_A
2026-11-15,2026,11,40.98529,38.56406,1.071,4.526,0.768,Grid_A
2026-11-15,2026,11,40.98529,38.65,1.03,4.674,0.743,Grid_A
2026-11-15,2026,11,40.98529,38.73594,1.081,4.556,0.743,Grid_A
2026-11-15,2026,11,40.98529,38.82187,1.084,4.447,0.718,Grid_A
2026-11-15,2026,11,40.98529,38.90781,1.174,4.5,0.744,Grid_A
2026-11-15,2026,11,40.98529,38.99375,1.135,4.56,0.743,Grid_A
2026-11-15,2026,11,40.98529,39.07969,1.127,4.447,0.707,Grid_A
2026-11-15,2026,11,40.98529,39.16562,1.081,4.976,0.734,Grid_A
2026-11-15,2026,11,40.98529,39.25156,1.119,4.379,0.785,Grid_A
2026-11-15,2026,11,40.98529,39.3375,1.105,4.568,0.751,Grid_A
2026-11-15,2026,11,40.98529,39.42344,1.221,4.761,0.754,Grid_A
2026-11-15,2026,11,40.98529,39.50937,1.008,4.957,0.743,Grid_A
2026-11-15,2026,11,40.98529,39.59531,1.093,4.548,0.8,Grid_A
2026-11-15,2026,11,40.98529,39.68125,1.129,4.41,0.762,Grid_A
2026-11-15,2026,11,40.98529,39.76719,1.101,4.801,0.76,Grid_A
2026-11-15,2026,11,40.98529,39.85312,1.075,4.726,0.772,Grid_A
2026-11-15,2026,11,40.98529,39.93906,1.091,4.365,0.783,Grid_A
2026-11-15,2026,11,40.98529,40.025,1.133,4.728,0.798,Grid_A
2026-11-15,2026,11,40.98529,40.11094,1.07,4.797,0.799,Grid_A
2026-11-15,2026,11,40.98529,40.19687,1.144,4.516,0.769,Grid_A
2026-11-15,2026,11,40.98529,40.28281,1.137,4.498,0.798,Grid_A
2026-11-15,2026,11,40.98529,40.36875,1.158,4.699,0.816,Grid_A
2026-11-15,2026,11,40.98529,40.45469,1.141,5.137,0.788,Grid_A
2026-11-15,2026,11,40.98529,40.54062,1.127,4.671,0.8,Grid_A
2026-11-15,2026,11,40.98529,40.62656,1.126,4.898,0.791,Grid_A
2026-11-15,2026,11,40.98529,40.7125,1.155,4.875,0.829,Grid_A
2026-11-15,2026,11,40.98529,40.79844,1.154,4.935,0.819,Grid_A
2026-11-15,2026,11,40.98529,40.88437,1.13,5.016,0.831,Grid_A
2026-11-15,2026,11,40.98529,40.97031,1.221,4.704,0.788,Grid_A
2026-11-15,2026,11,40.98529,41.05625,1.183,4.918,0.817,Grid_A
2026-11-15,2026,11,40.98529,41.14219,1.175,4.991,0.756,Grid_A
2026-11-15,2026,11,40.98529,41.22812,1.219,5.262,0.809,Grid_A
2026-11-15,2026,11,40.98529,41.31406,1.204,5.318,0.827,Grid_A
2026-11-15,2026,11,40.98529,41.4,1.212,5.364,0.88,Grid_A
2026-11-15,2026,11,41.01912,35.9,0.937,4.011,0.651,Grid_A
2026-11-15,2026,11,41.01912,35.98594,1.002,4.249,0.566,Grid_A
2026-11-15,2026,11,41.01912,36.07187,0.908,4.478,0.654,Grid_A
2026-11-15,2026,11,41.01912,36.15781,1.003,3.887,0.628,Grid_A
2026-11-15,2026,11,41.01912,36.24375,1.015,3.873,0.624,Grid_A
2026-11-15,2026,11,41.01912,36.32969,1.011,4.282,0.631,Grid_A
2026-11-15,2026,11,41.01912,36.41562,1.039,4.368,0.603,Grid_A
2026-11-15,2026,11,41.01912,36.50156,1.069,4.425,0.656,Grid_A
2026-11-15,2026,11,41.01912,36.5875,1.001,4.364,0.667,Grid_A
2026-11-15,2026,11,41.01912,36.67344,0.999,4.541,0.604,Grid_A
2026-11-15,2026,11,41.01912,36.75937,0.987,4.324,0.659,Grid_A
2026-11-15,2026,11,41.01912,36.84531,1.045,3.969,0.657,Grid_A
2026-11-15,2026,11,41.01912,36.93125,1.066,3.963,0.66,Grid_A
2026-11-15,2026,11,41.01912,37.01719,1.002,4.349,0.679,Grid_A
2026-11-15,2026,11,41.01912,37.10312,1.031,4.232,0.674,Grid_A
2026-11-15,2026,11,41.01912,37.18906,1.024,4.298,0.712,Grid_A
2026-11-15,2026,11,41.01912,37.275,0.986,4.387,0.655,Grid_A
2026-11-15,2026,11,41.01912,37.36094,1.116,4.35,0.65,Grid_A
2026-11-15,2026,11,41.01912,37.44687,1.032,4.055,0.669,Grid_A
2026-11-15,2026,11,41.01912,37.53281,1.069,4.633,0.715,Grid_A
2026-11-15,2026,11,41.01912,37.61875,1.044,4.489,0.712,Grid_A
2026-11-15,2026,11,41.01912,37.70469,1.141,4.268,0.732,Grid_A
2026-11-15,2026,11,41.01912,37.79062,1.011,4.639,0.682,Grid_A
2026-11-15,2026,11,41.01912,37.87656,1.031,4.36,0.681,Grid_A
2026-11-15,2026,11,41.01912,37.9625,1.078,4.676,0.651,Grid_A
2026-11-15,2026,11,41.01912,38.04844,1.058,4.228,0.73,Grid_A
2026-11-15,2026,11,41.01912,38.13437,1.125,4.424,0.693,Grid_A
2026-11-15,2026,11,41.01912,38.22031,1.007,4.863,0.746,Grid_A
2026-11-15,2026,11,41.01912,38.30625,0.996,4.618,0.689,Grid_A
2026-11-15,2026,11,41.01912,38.39219,1.058,4.252,0.669,Grid_A
2026-11-15,2026,11,41.01912,38.47812,1.08,4.894,0.699,Grid_A
2026-11-15,2026,11,41.01912,38.56406,1.121,4.739,0.744,Grid_A
2026-11-15,2026,11,41.01912,38.65,1.169,4.734,0.774,Grid_A
2026-11-15,2026,11,41.01912,38.73594,1.047,4.707,0.77,Grid_A
2026-11-15,2026,11,41.01912,38.82187,1.065,3.874,0.703,Grid_A
2026-11-15,2026,11,41.01912,38.90781,1.07,4.698,0.724,Grid_A
2026-11-15,2026,11,41.01912,38.99375,1.103,4.479,0.738,Grid_A
2026-11-15,2026,11,41.01912,39.07969,1.103,4.487,0.765,Grid_A
2026-11-15,2026,11,41.01912,39.16562,1.165,4.398,0.753,Grid_A
2026-11-15,2026,11,41.01912,39.25156,1.056,4.291,0.777,Grid_A
2026-11-15,2026,11,41.01912,39.3375,1.197,4.59,0.8,Grid_A
2026-11-15,2026,11,41.01912,39.42344,1.094,4.623,0.799,Grid_A
2026-11-15,2026,11,41.01912,39.50937,1.087,4.867,0.751,Grid_A
2026-11-15,2026,11,41.01912,39.59531,1.098,4.596,0.709,Grid_A
2026-11-15,2026,11,41.01912,39.68125,1.181,4.757,0.763,Grid_A
2026-11-15,2026,11,41.01912,39.76719,1.106,4.789,0.792,Grid_A
2026-11-15,2026,11,41.01912,39.85312,1.126,4.933,0.779,Grid_A
2026-11-15,2026,11,41.01912,39.93906,1.137,4.937,0.763,Grid_A
2026-11-15,2026,11,41.01912,40.025,1.094,4.758,0.78,Grid_A
2026-11-15,2026,11,41.01912,40.11094,1.139,5.02,0.795,Grid_A
2026-11-15,2026,11,41.01912,40.19687,1.146,4.795,0.787,Grid_A
2026-11-15,2026,11,41.01912,40.28281,1.175,4.821,0.784,Grid_A
2026-11-15,2026,11,41.01912,40.36875,1.104,4.683,0.798,Grid_A
2026-11-15,2026,11,41.01912,40.45469,1.169,4.542,0.78,Grid_A
2026-11-15,2026,11,41.01912,40.54062,1.127,5.126,0.804,Grid_A
2026-11-15,2026,11,41.01912,40.62656,1.185,4.854,0.785,Grid_A
2026-11-15,2026,11,41.01912,40.7125,1.154,4.979,0.797,Grid_A
2026-11-15,2026,11,41.01912,40.79844,1.195,4.924,0.814,Grid_A
2026-11-15,2026,11,41.01912,40.88437,1.192,4.804,0.802,Grid_A
2026-11-15,2026,11,41.01912,40.97031,1.218,5.288,0.836,Grid_A
2026-11-15,2026,11,41.01912,41.05625,1.074,4.786,0.819,Grid_A
2026-11-15,2026,11,41.01912,41.14219,1.145,4.722,0.809,Grid_A
2026-11-15,2026,11,41.01912,41.22812,1.206,5.089,0.813,Grid_A
2026-11-15,2026,11,41.01912,41.31406,1.178,4.811,0.838,Grid_A
2026-11-15,2026,11,41.01912,41.4,1.217,5.175,0.832,Grid_A
